group,name,model,description,clock_ghz,array_rows,array_cols,bidirectional,systolic_units,vector_cores,access_cores,vec_simd,exp_lat,access_bw,dma_channels,hbm_bw_tb_s,hbm_lat_cycles,ibuf_kb,obuf_kb,stage_double_buffer,model_sram,tile_rows,tile_cols,mode,num_layers,hidden_dim,head_dim,intermediate_dim,num_q_heads,num_kv_heads,gqa_group,prompt_len,gen_steps,max_seq_len,kv_cache,cycles,MACs,hbm_bytes,systolic_util_pct,systolic_0_util_pct,systolic_1_util_pct,dma_util_pct,vec_util_pct,access_util_pct,roofline_eff_pct,roofline_bound,compute_bound_cyc,memory_bound_cyc,ttft_ns,decode_tps,tflops_achieved,hbm_bw_achieved_tb_s,tflops_peak,hbm_util_pct,arith_intensity,ttft_per_token_ns,bytes_per_token,systolic_imbalance,mem_compute_ratio,ffn_mac_pct,attn_mac_pct,ffn_attn_crossover_tok,pub_hbm_util_pct,pub_tps_bs1,calib_hbm_err_pct,wall_s,peak_rss_mb,status
4a_gqa_8b,kv32_MHA_dec,8b,8B kv_heads=32 gqa_group=1 (MHA — full KV) [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,32,1,2048,1,8192,True,28985858,1470693376,2941661184,77.0918,90.5092,63.6744,23.302,0.340587,3.67421,5.07431,memory-bound,5611.0,1470830.0,28985900.0,34.4996,0.1015,0.1015,524.288,5.08,0.5,,2941661184,26.83,262.133,66.7,33.3,12288,,,,0.9,,OK
4a_gqa_8b,kv8_GQA-4_pd,8b,8B kv_heads=8 gqa_group=4 (GQA-4 — default Llama-3-8B) [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,414638661,2149116346368,34354708480,65.4025,74.1419,56.663,34.0986,27.8594,4.70665,4.14273,memory-bound,8198230.0,17177400.0,414639000.0,4941.65,10.3662,0.0829,524.288,4.15,62.56,202460.45,16766573,17.48,2.095,72.7,27.3,12288,,,,10.4,,OK
4a_gqa_8b,kv8_GQA-4_dec,8b,8B kv_heads=8 gqa_group=4 (GQA-4 — default Llama-3-8B) [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,28439970,1370030080,2538811392,74.4237,90.1294,58.718,21.6389,0.340823,0.972744,4.46346,memory-bound,5227.0,1269410.0,28440000.0,35.1618,0.0963,0.0893,524.288,4.46,0.54,,2538811392,31.41,242.856,72.7,27.3,12288,,,,0.8,,OK
4a_gqa_8b,kv4_GQA-8_pd,8b,8B kv_heads=4 gqa_group=8 (GQA-8) [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,4,8,2048,1,8192,True,413419205,2114739830784,33683587072,64.7869,73.9534,55.6204,33.8478,27.7936,4.53023,4.07378,memory-bound,8067090.0,16841800.0,413419000.0,4956.23,10.2305,0.0815,524.288,4.08,62.78,201864.75,16439037,18.33,2.088,73.8,26.2,12288,,,,10.2,,OK
4a_gqa_8b,kv4_GQA-8_dec,8b,8B kv_heads=4 gqa_group=8 (GQA-8) [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,4,8,2048,1,8192,True,28357666,1353252864,2471669760,73.9464,90.0443,57.8485,21.349,0.340759,0.512228,4.35803,memory-bound,5163.0,1235840.0,28357700.0,35.2638,0.0954,0.0872,524.288,4.36,0.55,,2471669760,32.2,239.365,73.8,26.2,12288,,,,0.8,,OK
4a_gqa_8b,kv2_GQA-16_pd,8b,8B kv_heads=2 gqa_group=16 (GQA-16) [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,2,16,2048,1,8192,True,412780037,2097551572992,33348026368,64.4824,73.8506,55.1141,33.7242,27.7625,4.44195,4.03944,memory-bound,8001520.0,16674000.0,412780000.0,4963.9,10.163,0.0808,524.288,4.04,62.9,201552.73,16275269,18.74,2.084,74.4,25.6,12288,,,,10.0,,OK
4a_gqa_8b,kv2_GQA-16_dec,8b,8B kv_heads=2 gqa_group=16 (GQA-16) [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,2,16,2048,1,8192,True,28316514,1344864256,2438098944,73.7067,90.0016,57.4118,21.2034,0.340727,0.280967,4.30509,memory-bound,5131.0,1219050.0,28316500.0,35.3151,0.095,0.0861,524.288,4.3,0.55,,2438098944,32.59,237.585,74.4,25.6,12288,,,,0.8,,OK
4a_gqa_8b,kv1_MQA_pd,8b,8B kv_heads=1 gqa_group=32 (MQA — minimum KV bandwidth) [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,1,32,2048,1,8192,True,412494917,2088957444096,33180246016,64.5269,73.8123,55.2416,33.6595,27.7446,4.39734,4.0219,memory-bound,7968740.0,16590100.0,412495000.0,4967.33,10.1284,0.0804,524.288,4.02,62.96,201413.57,16193385,18.57,2.082,74.7,25.3,12288,,,,9.9,,OK
4a_gqa_8b,kv1_MQA_dec,8b,8B kv_heads=1 gqa_group=32 (MQA — minimum KV bandwidth) [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,1,32,2048,1,8192,True,28316450,1340669952,2421313536,73.7069,90.0018,57.4119,21.1151,0.340464,0.164964,4.27545,memory-bound,5115.0,1210660.0,28316400.0,35.3152,0.0947,0.0855,524.288,4.28,0.55,,2421313536,32.59,236.688,74.7,25.3,12288,,,,0.7,,OK
5_pareto,arr128_bw1.0_pd,8b,array=128x128 hbm_bw=1.0TB/s [mode=prefill_decode],1.0,128,128,True,2,3,1,64,4,64,1,1.0,200,4096,4096,True,True,128,128,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,425421173,2140526411776,34355757056,54.0859,62.7223,45.4495,66.7577,33.9242,4.58736,8.0757,memory-bound,32661800.0,34355800.0,425421000.0,4816.4,10.0631,0.0808,131.072,8.08,62.3,207725.1,16767085,17.27,1.052,72.7,27.3,12288,,,,15.4,,OK
5_pareto,arr128_bw1.0_dec,8b,array=128x128 hbm_bw=1.0TB/s [mode=decode],1.0,128,128,True,2,3,1,64,4,64,1,1.0,200,4096,4096,True,True,128,128,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,27865306,1370030080,2538811392,63.9639,80.0596,47.8682,44.0338,0.452776,0.992804,9.11101,memory-bound,20905.0,2538810.0,27865300.0,35.8869,0.0983,0.0911,131.072,9.11,0.54,,2538811392,32.19,121.445,72.7,27.3,12288,,,,1.2,,OK
5_pareto,arr128_bw2.0_pd,8b,array=128x128 hbm_bw=2.0TB/s [mode=prefill_decode],1.0,128,128,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,128,128,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,408409701,2140526411776,34355757056,56.3387,65.3288,47.3486,65.3608,35.3372,4.77844,7.99732,compute-bound,32661800.0,17177900.0,408410000.0,5017.02,10.4823,0.0841,131.072,4.21,62.3,199418.95,16767085,17.98,0.526,72.7,27.3,12288,,,,16.9,,OK
5_pareto,arr128_bw2.0_dec,8b,array=128x128 hbm_bw=2.0TB/s [mode=decode],1.0,128,128,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,128,128,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,26636314,1370030080,2538811392,66.9152,83.7536,50.0768,41.3285,0.473667,1.03861,4.7657,memory-bound,20905.0,1269410.0,26636300.0,37.5427,0.1029,0.0953,131.072,4.76,0.54,,2538811392,33.68,60.723,72.7,27.3,12288,,,,1.2,,OK
5_pareto,arr128_bw3.35_pd,8b,array=128x128 hbm_bw=3.35TB/s [mode=prefill_decode],1.0,128,128,True,2,3,1,64,4,64,1,3.35,200,4096,4096,True,True,128,128,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,401376928,2140526411776,34355757056,57.3259,66.4735,48.1782,64.7473,35.9564,4.86216,8.13745,compute-bound,32661800.0,10255400.0,401377000.0,5104.93,10.6659,0.0856,131.072,2.56,62.3,195984.86,16767085,18.3,0.314,72.7,27.3,12288,,,,15.6,,OK
5_pareto,arr128_bw3.35_dec,8b,array=128x128 hbm_bw=3.35TB/s [mode=decode],1.0,128,128,True,2,3,1,64,4,64,1,3.35,200,4096,4096,True,True,128,128,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,26130452,1370030080,2538811392,68.2106,85.375,51.0463,40.1299,0.482836,1.05872,2.90028,memory-bound,20905.0,757855.0,26130500.0,38.2695,0.1049,0.0972,131.072,2.9,0.54,,2538811392,34.33,36.252,72.7,27.3,12288,,,,1.3,,OK
5_pareto,arr256_bw1.0_pd,8b,array=256x256 hbm_bw=1.0TB/s [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,1.0,200,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,433698021,2149116346368,34354708480,62.5283,70.9035,54.153,36.534,26.6351,4.49981,7.92134,memory-bound,8198230.0,34354700.0,433698000.0,4724.49,9.9107,0.0792,524.288,7.92,62.56,211766.6,16766573,16.75,4.191,72.7,27.3,12288,,,,10.4,,OK
5_pareto,arr256_bw1.0_dec,8b,array=256x256 hbm_bw=1.0TB/s [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,1.0,200,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,29668962,1370030080,2538811392,71.3408,86.3959,56.2857,24.9953,0.326705,0.932449,8.55713,memory-bound,5227.0,2538810.0,29669000.0,33.7053,0.0924,0.0856,524.288,8.56,0.54,,2538811392,30.11,485.711,72.7,27.3,12288,,,,0.8,,OK
5_pareto,arr256_bw2.0_pd,8b,array=256x256 hbm_bw=2.0TB/s [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,414638661,2149116346368,34354708480,65.4025,74.1419,56.663,34.0986,27.8594,4.70665,4.14273,memory-bound,8198230.0,17177400.0,414639000.0,4941.65,10.3662,0.0829,524.288,4.15,62.56,202460.45,16766573,17.48,2.095,72.7,27.3,12288,,,,10.2,,OK
5_pareto,arr256_bw2.0_dec,8b,array=256x256 hbm_bw=2.0TB/s [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,28439970,1370030080,2538811392,74.4237,90.1294,58.718,21.6389,0.340823,0.972744,4.46346,memory-bound,5227.0,1269410.0,28440000.0,35.1618,0.0963,0.0893,524.288,4.46,0.54,,2538811392,31.41,242.856,72.7,27.3,12288,,,,0.8,,OK
5_pareto,arr256_bw3.35_pd,8b,array=256x256 hbm_bw=3.35TB/s [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,3.35,200,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,404784320,2149116346368,34354708480,66.9947,75.9257,58.0637,33.1864,28.5376,4.82123,2.53348,memory-bound,8198230.0,10255100.0,404784000.0,5061.95,10.6186,0.0849,524.288,2.53,62.56,197648.44,16766573,17.86,1.251,72.7,27.3,12288,,,,10.4,,OK
5_pareto,arr256_bw3.35_dec,8b,array=256x256 hbm_bw=3.35TB/s [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,3.35,200,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,27934108,1370030080,2538811392,75.7715,91.7615,59.7814,20.1685,0.346995,0.990359,2.71301,memory-bound,5227.0,757855.0,27934100.0,35.7985,0.0981,0.0909,524.288,2.71,0.54,,2538811392,31.98,144.989,72.7,27.3,12288,,,,0.8,,OK
5_pareto,arr512_bw1.0_pd,8b,array=512x512 hbm_bw=1.0TB/s [mode=prefill_decode],1.0,512,512,True,2,3,1,64,4,64,1,1.0,200,4096,4096,True,True,512,512,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,524269981,2166296215552,34354184192,71.0017,77.5433,64.46,18.3988,20.2866,3.72243,6.55277,memory-bound,2065940.0,34354200.0,524270000.0,3908.29,8.264,0.0655,2097.152,6.55,63.06,255991.21,16766317,13.08,16.629,72.7,27.3,12288,,,,8.0,,OK
5_pareto,arr512_bw1.0_dec,8b,array=512x512 hbm_bw=1.0TB/s [mode=decode],1.0,512,512,True,2,3,1,64,4,64,1,1.0,200,4096,4096,True,True,512,512,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,35590494,1370030080,2538811392,78.2533,90.769,65.7376,14.0199,0.231273,0.777309,7.1334,memory-bound,1307.0,2538810.0,35590500.0,28.0974,0.077,0.0713,2097.152,7.13,0.54,,2538811392,25.03,1942.471,72.7,27.3,12288,,,,0.6,,OK
5_pareto,arr512_bw2.0_pd,8b,array=512x512 hbm_bw=2.0TB/s [mode=prefill_decode],1.0,512,512,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,512,512,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,504169213,2166296215552,34354184192,73.8324,80.5959,67.069,15.7478,21.0954,3.87084,3.40701,memory-bound,2065940.0,17177100.0,504169000.0,4064.11,8.5935,0.0681,2097.152,3.4,63.06,246176.27,16766317,13.53,8.314,72.7,27.3,12288,,,,8.0,,OK
5_pareto,arr512_bw2.0_dec,8b,array=512x512 hbm_bw=2.0TB/s [mode=decode],1.0,512,512,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,512,512,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,34361502,1370030080,2538811392,81.0522,94.0155,68.0889,10.8463,0.239545,0.80511,3.69427,memory-bound,1307.0,1269410.0,34361500.0,29.1023,0.0797,0.0739,2097.152,3.69,0.54,,2538811392,25.93,971.239,72.7,27.3,12288,,,,0.6,,OK
5_pareto,arr512_bw3.35_pd,8b,array=512x512 hbm_bw=3.35TB/s [mode=prefill_decode],1.0,512,512,True,2,3,1,64,4,64,1,3.35,200,4096,4096,True,True,512,512,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,492871032,2166296215552,34354184192,75.5249,82.3935,68.6563,14.6785,21.5789,3.95958,2.08066,memory-bound,2065940.0,10255000.0,492871000.0,4157.27,8.7905,0.0697,2097.152,2.08,63.06,240659.67,16766317,13.74,4.964,72.7,27.3,12288,,,,8.3,,OK
5_pareto,arr512_bw3.35_dec,8b,array=512x512 hbm_bw=3.35TB/s [mode=decode],1.0,512,512,True,2,3,1,64,4,64,1,3.35,200,4096,4096,True,True,512,512,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,33855640,1370030080,2538811392,82.2633,95.4203,69.1062,9.47489,0.243124,0.81714,2.23849,memory-bound,1307.0,757855.0,33855600.0,29.5372,0.0809,0.075,2097.152,2.24,0.54,,2538811392,26.31,579.843,72.7,27.3,12288,,,,0.6,,OK
3e_decode_ctx,ctx512,8b,mode=decode  ctx=512  kv=0.07GB  true_decode_tps,1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,512,1,8192,True,26080674,1269366784,2488479744,72.11,89.2365,54.9836,23.4727,0.21853,0.306894,4.77074,memory-bound,4843.0,1244240.0,26080700.0,38.3426,0.0973,0.0954,524.288,4.77,0.51,,2488479744,34.25,256.915,80.0,20.0,12288,,,,0.6,,OK
3e_decode_ctx,ctx1024,8b,mode=decode  ctx=1024  kv=0.13GB  true_decode_tps,1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,1024,1,8192,True,26867106,1302921216,2505256960,72.9264,89.5515,56.3013,22.8257,0.261681,0.541837,4.66231,memory-bound,4971.0,1252630.0,26867100.0,37.2202,0.097,0.0932,524.288,4.66,0.52,,2505256960,33.25,251.988,77.4,22.6,12288,,,,0.7,,OK
3e_decode_ctx,ctx2048,8b,mode=decode  ctx=2048  kv=0.27GB  true_decode_tps,1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,28439970,1370030080,2538811392,74.4237,90.1294,58.718,21.6389,0.340823,0.972744,4.46346,memory-bound,5227.0,1269410.0,28440000.0,35.1618,0.0963,0.0893,524.288,4.46,0.54,,2538811392,31.41,242.856,72.7,27.3,12288,,,,0.8,,OK
3e_decode_ctx,ctx4096,8b,mode=decode  ctx=4096  kv=0.54GB  true_decode_tps,1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,4096,1,8192,True,31585698,1504247808,2605920256,76.9709,91.1124,62.8294,19.62,0.475462,1.70581,4.12516,memory-bound,5739.0,1302960.0,31585700.0,31.6599,0.0952,0.0825,524.288,4.12,0.58,,2605920256,28.28,227.036,64.9,35.1,12288,,,,1.0,,OK
3e_decode_ctx,ctx8192,8b,mode=decode  ctx=8192  kv=1.07GB  true_decode_tps,1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,8192,1,8193,True,37877154,1772683264,2740137984,80.7961,92.5887,69.0035,16.5882,0.677649,2.80665,3.61714,memory-bound,6763.0,1370070.0,37877200.0,26.4011,0.0936,0.0723,524.288,3.62,0.65,,2740137984,23.59,202.583,53.3,46.7,12288,,,,1.4,,OK
6_calibration,H100_SXM5_base,8b,H100_SXM5 hbm=3.35TB/s sdb=False  pub_tps=120  pub_hbm_util=64.5%,1.98,256,256,True,2,4,1,64,4,64,2,3.35,280,4096,4096,False,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,358744929,2149116346368,34354708480,75.5924,85.0564,66.1284,18.7094,24.15,5.43997,2.83003,memory-bound,8198230.0,10152600.0,181184000.0,11308.9,23.723,0.1896,1038.0902,5.66,62.56,88468.75,16766573,18.93,1.238,72.7,27.3,12288,64.5,120,-58.8,10.2,,OK
6_calibration,H100_SXM5_sdb,8b,H100_SXM5 hbm=3.35TB/s sdb=True  pub_tps=120  pub_hbm_util=64.5%,1.98,256,256,True,2,4,1,64,4,64,2,3.35,280,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,358744929,2149116346368,34354708480,75.5924,85.0564,66.1284,18.7094,24.15,5.43997,2.83003,memory-bound,8198230.0,10152600.0,181184000.0,11308.9,23.723,0.1896,1038.0902,5.66,62.56,88468.75,16766573,18.93,1.238,72.7,27.3,12288,64.5,120,-58.8,10.2,,OK
6_calibration,A100_SXM4_base,8b,A100_SXM4 hbm=2.0TB/s sdb=False  pub_tps=70  pub_hbm_util=63.0%,1.41,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,False,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,422984216,2149116346368,34354708480,64.1121,72.6995,55.5247,35.1044,27.3097,4.61379,5.726,memory-bound,8198230.0,24220100.0,299989000.0,6830.25,14.328,0.1145,739.2461,5.73,62.56,146479.0,16766573,17.17,2.954,72.7,27.3,12288,63.0,70,-57.3,10.2,,OK
6_calibration,A100_SXM4_sdb,8b,A100_SXM4 hbm=2.0TB/s sdb=True  pub_tps=70  pub_hbm_util=63.0%,1.41,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,422984216,2149116346368,34354708480,64.1121,72.6995,55.5247,35.1044,27.3097,4.61379,5.726,memory-bound,8198230.0,24220100.0,299989000.0,6830.25,14.328,0.1145,739.2461,5.73,62.56,146479.0,16766573,17.17,2.954,72.7,27.3,12288,63.0,70,-57.3,10.4,,OK
6_calibration,TPUv4_chip_base,8b,TPUv4_chip hbm=1.2TB/s sdb=False  pub_tps=60  pub_hbm_util=90.0%,0.275,256,256,True,2,2,1,64,4,64,1,1.2,140,4096,4096,False,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,429107927,2149116346368,34354708480,63.1971,72.1316,54.2626,30.7721,40.38,4.54795,1.91053,compute-bound,8198230.0,7872960.0,1560390000.0,1313.13,2.7546,0.022,144.1792,1.83,62.56,761909.18,16766573,17.87,0.96,72.7,27.3,12288,90.0,60,-88.2,10.4,,OK
6_calibration,TPUv4_chip_sdb,8b,TPUv4_chip hbm=1.2TB/s sdb=True  pub_tps=60  pub_hbm_util=90.0%,0.275,256,256,True,2,2,1,64,4,64,1,1.2,140,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,429107927,2149116346368,34354708480,63.1971,72.1316,54.2626,30.7721,40.38,4.54795,1.91053,compute-bound,8198230.0,7872960.0,1560390000.0,1313.13,2.7546,0.022,144.1792,1.83,62.56,761909.18,16766573,17.87,0.96,72.7,27.3,12288,90.0,60,-88.2,10.3,,OK


# ===== CALIBRATION REFERENCE =====
# Metric : hbm_util_pct = hbm_bw_achieved / hbm_bw_peak
# Target : ±20% of pub_hbm_util_pct  with  stage_double_buffer=ON
# NOT absolute TPS (single array ≠ full GPU)
# chip,hbm_bw_tb_s,pub_bs1_tps,pub_hbm_util_pct
# H100_SXM5,3.35,120,64.5
# A100_SXM4,2.0,70,63.0
# TPUv4_chip,1.2,60,90.0
